index,url,accept-found,accept-type,accept-text,reject-found,reject-type,reject-text,error
2294.0,https://www.honda.nl,True,button,alle cookies accepteren,True,button,alles afwijzen,False
2295.0,https://www.reconi.nl,True,a,akkoord,False,,,False
2296.0,https://www.sigma.nl,True,button,accepteer,False,,,False
2297.0,https://www.grieksegids.nl,True,span,accepteer cookies,False,,,False
2298.0,https://www.tuinplantenwinkel.nl,False,,,False,,,False
2299.0,https://www.graafschapcollege.nl,False,,,False,,,False
2300.0,https://www.postcode.nl,False,,,False,,,False
2301.0,https://www.remindotoets.nl,False,,,False,,,False
2302.0,https://www.geschiktspeelgoed.nl,True,div,sluiten,False,,,False
2303.0,https://www.therapieland.nl,True,div,accept all cookies,False,,,False
2304.0,https://www.noardeast-fryslan.nl,True,button,sluiten,False,,,False
2305.0,https://www.alleeninkt.nl,True,div,ok,False,,,False
2306.0,https://www.isso.nl,True,div,accepteren,False,,,False
2307.0,https://www.fhi.nl,True,button,"ja, ik ga akkoord",False,,,False
2308.0,https://www.coda-apeldoorn.nl,True,a,alle cookies toestaan,False,,,False
2309.0,https://www.newcom.nl,False,,,False,,,False
2310.0,https://www.casinonieuws.nl,True,div,akkoord,False,,,False
2311.0,https://www.kpneen.nl,False,,,False,,,False
2312.0,https://www.horlogeforum.nl,False,,,False,,,False
2313.0,https://www.reisroutes.nl,False,,,False,,,False
2314.0,https://www.ioresearch.nl,True,a,ok,True,a,afwijzen,False
2315.0,https://www.motor.nl,False,,,False,,,False
2316.0,https://www.actievandedag.nl,True,button,akkoord,False,,,False
2317.0,https://www.erasmusmagazine.nl,False,,,False,,,False
2318.0,https://www.streamwijzer.nl,True,button,toestemming,False,,,False
2319.0,https://www.agroberichtenbuitenland.nl,False,,,False,,,False
2320.0,https://www.laudius.nl,True,button,ik accepteer cookies,False,,,False
2321.0,https://www.balansdigitaal.nl,True,button,accept cookies,True,button,only functional,False
2322.0,https://www.duurzaamgebouwd.nl,False,,,False,,,False
2323.0,https://www.engineersonline.nl,True,a,"ja, akkoord",False,,,False
2324.0,https://www.onh.nl,True,div,ok,False,,,False
2325.0,https://www.seo.nl,True,button,all cookies,True,button,deny,False
2326.0,https://www.indymedia.nl,False,,,False,,,False
2327.0,https://www.vanderleedenhout.nl,False,,,False,,,False
2328.0,https://www.dementie.nl,False,,,False,,,False
2329.0,https://www.velsen.nl,False,,,False,,,False
2330.0,https://www.hendriks.nl,False,,,False,,,False
2331.0,https://www.europadecentraal.nl,False,,,False,,,True
2332.0,https://www.middelburg.nl,False,,,False,,,False
2333.0,https://www.dehippevegetarier.nl,True,button,naar de website,False,,,False
2334.0,https://www.beveiligingnieuws.nl,True,a,accept all,False,,,False
2335.0,https://www.primenieuws.nl,True,button,ik ga akkoord,True,button,ik ga niet akkoord,False
2336.0,https://www.racesport.nl,True,div,sluiten,True,button,nee bedankt,False
2337.0,https://www.bungalowspecials.nl,True,button,sluiten,False,,,False
2338.0,https://www.nieuwwij.nl,False,,,False,,,False
2339.0,https://www.yelp.nl,True,button,alle cookies toestaan,False,,,False
2340.0,https://www.cambuur.nl,True,a,prima,False,,,False
2341.0,https://www.ajaxlife.nl,True,div,ok,False,,,False
2342.0,https://www.siebeljuweliers.nl,True,a,alle toestaan,False,,,False
2343.0,https://www.donner.nl,True,a,consent,True,button,deny,False
2344.0,https://www.wegenwiki.nl,False,,,False,,,False
2345.0,https://www.bjutijdschriften.nl,True,button,alle cookies toestaan,False,,,False
2346.0,https://www.duurzaambouwloket.nl,True,a,consent,True,button,use necessary cookies only,False
2347.0,https://www.directwonen.nl,True,form,ok,True,form,afwijzen,False
2348.0,https://www.alrijne.nl,True,a,cookies accepteren,True,a,doorgaan zonder cookies,False
2349.0,https://www.automotive-online.nl,False,,,False,,,False
2350.0,https://www.axed.nl,False,,,False,,,False
2351.0,https://www.heuts.nl,True,div,alle cookies accepteren,True,div,alles afwijzen,False
2352.0,https://www.vvaa.nl,True,button,akkoord,True,button,"nee, bedankt",False
2353.0,https://www.amivedi.nl,True,div,ik begrijp het,False,,,False
2354.0,https://www.msm.nl,True,button,akkoord,True,button,weiger,False
2355.0,https://www.rondebruin.nl,False,,,False,,,False
2356.0,https://www.letterenfonds.nl,False,,,False,,,False
2357.0,https://www.fietsen123.nl,True,button,accept all cookies,True,button,reject all cookies,False
2358.0,https://www.bataviastad.nl,True,a,accepteer alles,False,,,False
2359.0,https://www.sacha.nl,True,a,accepteer alles,False,,,True
2360.0,https://www.reclameland.nl,True,a,accepteer cookies,False,,,False
2361.0,https://www.e-matching.nl,False,,,False,,,False
2362.0,https://www.platform31.nl,False,,,False,,,False
2363.0,https://www.weert.nl,True,button,akkoord,False,,,False
2364.0,https://www.clubactie.nl,True,button,accepteren,True,button,weigeren,False
2365.0,https://www.deaandeelhouder.nl,True,a,sluiten,True,button,disagree,False
2366.0,https://www.hortusleiden.nl,True,a,ok,False,,,False
2367.0,https://www.vismaraet.nl,True,div,alle cookies accepteren,False,,,False
2368.0,https://www.mijnunivezorg.nl,False,,,False,,,False
2369.0,https://www.kwakzalverij.nl,True,button,accepteren,True,button,weigeren,False
2370.0,https://www.deschotelshop.nl,False,,,False,,,False
2371.0,https://www.nfu.nl,True,button,accepteer alle cookies,False,,,False
2372.0,https://www.oisd.nl,False,,,False,,,False
2373.0,https://www.sgp.nl,True,a,accepteren,True,a,weigeren,False
2374.0,https://www.clusterdx.nl,False,,,False,,,False
2375.0,https://www.megixxx.nl,False,,,False,,,False
2376.0,https://www.todayviral.nl,False,,,False,,,True
2377.0,https://www.coquinaria.nl,False,,,False,,,False
2378.0,https://www.shops-united.nl,False,,,False,,,False
2379.0,https://www.mfnregister.nl,False,,,False,,,False
2380.0,https://www.vbtmakelaars.nl,True,button,accepteer,True,button,weigeren,False
2381.0,https://www.visdeal.nl,True,a,oke,False,,,False
2382.0,https://www.vvvcadeaukaarten.nl,True,a,alle cookies toestaan,False,,,False
2383.0,https://www.besteonderdelen.nl,False,,,False,,,False
2384.0,https://www.scheltema.nl,True,button,accepteer alle cookies,False,,,False
2385.0,https://www.nvtl.nl,True,a,accepteren,True,a,weigeren,False
2386.0,https://www.kansino.nl,True,div,alles accepteren,True,div,alleen functioneel,False
2387.0,https://www.long-john.nl,True,button,accept,False,,,False
2388.0,https://www.batavialand.nl,False,,,False,,,False
2389.0,https://www.terstal.nl,False,,,False,,,False
2390.0,https://www.deliveroo.nl,True,button,accept all cookies,False,,,False
2391.0,https://www.bestereistijd.nl,True,button,ga verder met aanbevolen cookies,False,,,False
2392.0,https://www.has.nl,True,a,allow all cookies,True,a,use necessary cookies only,False
2393.0,https://www.wpd.nl,True,button,agree,False,,,False
2394.0,https://www.icm.nl,True,button,sluit,False,,,False
2395.0,https://www.pwnet.nl,True,button,agree & close,False,,,False
2396.0,https://www.metaalunie.nl,True,div,accepteer cookies,False,,,False
2397.0,https://www.minlnv.nl,False,,,False,,,False
2398.0,https://www.mediawijsheid.nl,False,,,False,,,False
2399.0,https://www.nieuwspaal.nl,True,a,alle cookies toestaan,False,,,False
2400.0,https://www.parnassiagroep.nl,True,button,close,False,,,False
2401.0,https://www.ballorig.nl,True,button,accepteren,True,button,weiger,False
2402.0,https://www.parkos.nl,True,button,accepteren,True,button,weiger,True
2403.0,https://www.btwberekenen24.nl,False,,,False,,,False
2404.0,https://www.crkbo.nl,False,,,False,,,False
2405.0,https://www.foodticket.nl,True,a,toestemming,False,,,False
2406.0,https://www.partsnl.nl,True,a,accepteren,False,,,False
2407.0,https://www.logius.nl,False,,,False,,,False
2408.0,https://www.verhuisbedrijfutrecht.nl,False,,,False,,,False
2409.0,https://www.keukenliefde.nl,True,button,naar de website,False,,,False
2410.0,https://www.aidsfonds.nl,True,a,accepteren,False,,,False
2411.0,https://www.autohopper.nl,True,button,accepteren,True,button,afwijzen,False
2412.0,https://www.shoestring.nl,True,a,toestaan,False,,,False
2413.0,https://www.techleap.nl,True,button,accept,True,button,reject,False
2414.0,https://www.freelancer.nl,False,,,False,,,False
2415.0,https://www.bouwcenter.nl,False,,,False,,,False
2416.0,https://www.thermenbussloo.nl,True,button,cookies accepteren,False,,,False
2417.0,https://www.bodystore.nl,True,div,alles accepteren,True,div,alles afwijzen,False
2418.0,https://www.flinndal.nl,False,,,False,,,False
2419.0,https://www.ciaotutti.nl,True,a,prima,False,,,False
