index,url,accept-found,accept-type,accept-text,reject-found,reject-type,reject-text,error
,,,,,,,,
0.0,https://www.cockneyrhymingslang.co.uk,False,,,False,,,False
1.0,https://www.dehavillandmuseum.co.uk,True,a,ok,False,,,False
2.0,https://www.giraffesocialmedia.co.uk,False,,,False,,,False
3.0,https://www.vwv.co.uk,True,div,got it,False,,,False
4.0,https://www.buildbase.co.uk,True,div,accept and continue,False,,,False
5.0,https://www.brighton.co.uk,True,button,accept cookies,False,,,False
6.0,https://www.petertyson.co.uk,True,button,close,False,,,False
7.0,https://www.selectfashion.co.uk,False,,,False,,,False
8.0,https://www.englishlakes.co.uk,True,div,close,False,,,False
9.0,https://www.skinsider.co.uk,False,,,True,div,"no, thanks",False
10.0,https://www.amaiakids.co.uk,False,,,False,,,False
11.0,https://www.ukwhitegoods.co.uk,False,,,False,,,False
12.0,https://www.finecheese.co.uk,True,div,ok,False,,,False
13.0,https://www.mytrendyphone.co.uk,True,div,consent,True,button,decline,False
14.0,https://www.visitharrogate.co.uk,True,button,agree,True,button,disagree,False
15.0,https://www.vikingrivercruises.co.uk,True,div,accept,False,,,False
16.0,https://www.lightwatervalley.co.uk,False,,,False,,,False
17.0,https://www.healthexpress.co.uk,False,,,False,,,False
18.0,https://www.appearhere.co.uk,False,,,False,,,False
19.0,https://www.eschools.co.uk,True,a,accept all,True,a,dismiss,False
20.0,https://www.cashgenerator.co.uk,True,div,got it,False,,,False
21.0,https://www.gcrailway.co.uk,False,,,False,,,False
22.0,https://www.herbalife.co.uk,True,button,accept cookies,True,button,reject cookies,False
23.0,https://www.webtenerife.co.uk,False,,,False,,,False
24.0,https://www.businesswaste.co.uk,False,,,False,,,False
25.0,https://www.glasgowarchitecture.co.uk,True,button,got it,False,,,False
26.0,https://www.growingpower.co.uk,True,div,yes,True,div,no,False
27.0,https://www.hosting.co.uk,True,button,allow,False,,,False
28.0,https://www.frenchcarforum.co.uk,False,,,False,,,False
29.0,https://www.sola3.co.uk,False,,,False,,,False
30.0,https://www.islingtontribune.co.uk,False,,,False,,,False
31.0,https://www.thonk.co.uk,False,,,False,,,False
32.0,https://www.ski-glenshee.co.uk,False,,,False,,,False
33.0,https://www.milk.co.uk,False,,,False,,,False
34.0,https://www.doritos.co.uk,True,div,i consent to cookies,False,,,False
35.0,https://www.happypuzzle.co.uk,True,a,accept cookies,False,,,False
36.0,https://www.inspectrealestate.co.uk,False,,,False,,,False
37.0,https://www.scandiborn.co.uk,True,div,continue,False,,,False
38.0,https://www.timetotalkday.co.uk,True,a,ok,False,,,False
39.0,https://www.fluentlanguage.co.uk,True,div,ok,True,div,decline,False
40.0,https://www.cvsukltd.co.uk,True,button,accept all,False,,,False
41.0,https://www.bantonframeworks.co.uk,False,,,False,,,False
42.0,https://www.mtvh.co.uk,True,a,accept,False,,,False
43.0,https://www.neonplus.co.uk,False,,,False,,,False
44.0,https://www.mlperformance.co.uk,False,,,False,,,True
45.0,https://www.horrorcultfilms.co.uk,True,button,continue with recommended cookies,False,,,False
46.0,https://www.restore.co.uk,True,a,agree,False,,,False
47.0,https://www.bonprix.co.uk,True,span,accept cookies,False,,,False
48.0,https://www.simpleonlinepharmacy.co.uk,False,,,False,,,False
49.0,https://www.horticulture.co.uk,True,div,accept,False,,,False
50.0,https://www.hfholidays.co.uk,True,button,accept all cookies,True,button,reject all,False
51.0,https://www.uklandandfarms.co.uk,True,span,accept all,False,,,False
52.0,https://www.prudential.co.uk,False,,,False,,,False
53.0,https://www.elitecarcare.co.uk,False,,,False,,,False
54.0,https://www.inntravel.co.uk,True,div,accept & continue,False,,,False
55.0,https://www.barnebys.co.uk,False,,,False,,,False
56.0,https://www.mayfair-london.co.uk,False,,,False,,,False
57.0,https://www.creativeideaz.co.uk,True,div,i agree,False,,,False
58.0,https://www.bhpa.co.uk,False,,,False,,,False
59.0,https://www.artsadmin.co.uk,False,,,False,,,False
60.0,https://www.rxweb.co.uk,True,button,allow all cookies,False,,,False
61.0,https://www.rankin.co.uk,True,div,agree,False,,,False
62.0,https://www.ovoarena.co.uk,True,a,allow cookies,True,a,decline,False
63.0,https://www.80scasualclassics.co.uk,True,div,accept cookies,False,,,False
64.0,https://www.teamtechnology.co.uk,False,,,False,,,False
65.0,https://www.southwalesguardian.co.uk,True,button,i accept,False,,,False
66.0,https://www.lexusownersclub.co.uk,True,button,agree,False,,,False
67.0,https://www.eucerin.co.uk,True,span,accept all,False,,,False
68.0,https://www.ukpublicspending.co.uk,False,,,False,,,False
69.0,https://www.britishmarine.co.uk,False,,,False,,,False
70.0,https://www.hearst.co.uk,True,div,accept,False,,,False
71.0,https://www.101holidays.co.uk,True,span,got it,False,,,False
72.0,https://www.zanussi.co.uk,True,div,accept all cookies,False,,,False
73.0,https://www.blue17.co.uk,True,a,accept all,False,,,False
74.0,https://www.nationwide-intermediary.co.uk,True,button,allow all cookies,False,,,False
75.0,https://www.poetrybooks.co.uk,True,span,yes,False,,,False
76.0,https://www.oxforddiecast.co.uk,False,,,False,,,False
77.0,https://www.clearchannel.co.uk,True,button,accept all cookies,True,button,reject all,False
78.0,https://www.uktriathlon.co.uk,False,,,False,,,False
79.0,https://www.aptaclub.co.uk,True,button,accept all cookies,False,,,False
80.0,https://www.airshows.co.uk,True,button,accept all cookies,False,,,True
81.0,https://www.whitesbeaconsfield.co.uk,True,button,accept all cookies,False,,,True
82.0,https://www.learningspy.co.uk,False,,,False,,,False
83.0,https://www.royston-crow.co.uk,True,button,i accept,False,,,False
84.0,https://www.classicroses.co.uk,True,div,ok,False,,,False
85.0,https://www.safesmart.co.uk,True,a,accept all,False,,,False
86.0,https://www.mscdirect.co.uk,False,,,False,,,False
87.0,https://www.suede.co.uk,True,button,accept all,True,button,reject all,False
88.0,https://www.kickers.co.uk,True,div,accept,False,,,False
89.0,https://www.fpsdistribution.co.uk,True,div,accept all cookies,False,,,False
90.0,https://www.sportsmanguncentre.co.uk,True,div,allow,False,,,False
91.0,https://www.davidhigham.co.uk,True,a,ok,False,,,False
92.0,https://www.jobmedic.co.uk,True,button,accept cookies,False,,,False
93.0,https://www.liontrust.co.uk,True,a,accept cookies,False,,,False
94.0,https://www.nctx.co.uk,True,button,accept,False,,,False
95.0,https://www.sportstoursinternational.co.uk,False,,,False,,,False
96.0,https://www.santandercb.co.uk,True,div,accept all cookies,False,,,False
97.0,https://www.sealey.co.uk,True,a,i understand,False,,,False
98.0,https://www.internationalsteam.co.uk,True,div,okay,False,,,False
99.0,https://www.unibond.co.uk,True,button,accept all cookies,True,button,reject all,False
100.0,https://www.headfirstbristol.co.uk,True,div,i accept cookies,False,,,False
101.0,https://www.bluearrow.co.uk,True,button,allow all,True,button,disable all,False
102.0,https://www.fireprotectiononline.co.uk,True,button,all cookies,False,,,False
103.0,https://www.hatsandcaps.co.uk,True,button,ok,True,button,no thanks,False
104.0,https://www.ewbankauctions.co.uk,False,,,False,,,False
105.0,https://www.eastyorkshirebuses.co.uk,True,a,allow all cookies,False,,,False
106.0,https://www.sishost.co.uk,False,,,False,,,False
107.0,https://www.aisgroup.co.uk,False,,,False,,,False
108.0,https://www.teacherspensions.co.uk,True,a,close,False,,,False
109.0,https://www.nationalpoetryday.co.uk,True,a,accept,True,a,reject,False
110.0,https://www.cds.co.uk,True,a,accept,True,a,decline,False
111.0,https://www.charles-stanley.co.uk,True,button,accept all,False,,,False
112.0,https://www.htb.co.uk,True,button,i accept cookies,True,button,i do not accept cookies,False
113.0,https://www.asm-autos.co.uk,True,div,accept & continue,False,,,False
114.0,https://www.gwp.co.uk,False,,,False,,,False
115.0,https://www.ruralretreats.co.uk,True,button,allow all cookies,False,,,False
116.0,https://www.alphafoods.co.uk,False,,,False,,,False
117.0,https://www.legalstop.co.uk,True,a,ok,False,,,False
118.0,https://www.dattvapedistro.co.uk,False,,,False,,,False
119.0,https://www.riversidestudios.co.uk,True,a,agree,False,,,False
120.0,https://www.cornerstoneseducation.co.uk,False,,,False,,,False
121.0,https://www.siba.co.uk,False,,,False,,,False
122.0,https://www.enrgtech.co.uk,True,button,i accept all cookies,False,,,False
123.0,https://www.eventdata.co.uk,True,div,got it,False,,,False
124.0,https://www.theshiznit.co.uk,False,,,False,,,False
125.0,https://www.superfi.co.uk,False,,,False,,,False
126.0,https://www.wrightmarshall.co.uk,True,div,"got it, thanks",False,,,False
127.0,https://www.silentnight.co.uk,True,div,accept all cookies,True,button,no thanks,False
128.0,https://www.subscription.co.uk,False,,,False,,,False
129.0,https://www.teamxlink.co.uk,True,button,allow cookies,False,,,False
130.0,https://www.yorkbarbican.co.uk,True,div,got it,False,,,False
131.0,https://www.londonundercover.co.uk,False,,,False,,,False
132.0,https://www.femmeluxe.co.uk,False,,,False,,,True
133.0,https://www.powdertoy.co.uk,False,,,False,,,False
134.0,https://www.allbatteries.co.uk,False,,,False,,,False
135.0,https://www.executive-shaving.co.uk,False,,,False,,,False
136.0,https://www.extendcp.co.uk,False,,,False,,,False
137.0,https://www.sortcodes.co.uk,True,a,accept,False,,,False
138.0,https://www.travelmoneyonline.co.uk,False,,,False,,,False
139.0,https://www.pushdoctor.co.uk,True,button,accept cookies,False,,,False
140.0,https://www.holidu.co.uk,True,button,accept,False,,,False
141.0,https://www.pvc-strip.co.uk,True,div,allow cookies,False,,,False
142.0,https://www.arranbanner.co.uk,True,a,got it,False,,,False
143.0,https://www.euspares.co.uk,False,,,False,,,False
144.0,https://www.wwcreative.co.uk,True,a,accept,False,,,False
145.0,https://www.mrcentralheating.co.uk,True,button,allow cookies,False,,,False
146.0,https://www.furniturechoice.co.uk,True,button,accept all,False,,,False
147.0,https://www.bakedin.co.uk,True,button,accept all cookies,True,button,reject all,False
148.0,https://www.nomadtravel.co.uk,True,button,accept all,True,a,dismiss,False
149.0,https://www.checklists.co.uk,True,button,accept all,True,a,dismiss,True
150.0,https://www.debtrecoveryplus.co.uk,True,button,allow all,True,button,deny,False
151.0,https://www.fluedirect.co.uk,True,a,i agree,False,,,False
152.0,https://www.fyf20quid.co.uk,True,button,consent,False,,,False
153.0,https://www.georgeshop.co.uk,False,,,False,,,False
154.0,https://www.promotioncentre.co.uk,False,,,False,,,False
155.0,https://www.salvagemarket.co.uk,True,button,accept all cookies,False,,,False
156.0,https://www.stackpoleinn.co.uk,True,div,got it,False,,,False
157.0,https://www.supportcentre-rbs.co.uk,True,div,allow all cookies,False,,,False
158.0,https://www.systemdrivingschool.co.uk,False,,,False,,,False
159.0,https://www.topupmeters.co.uk,True,a,accept,True,a,deny,False
160.0,https://www.urbantricycles.co.uk,False,,,False,,,False
161.0,https://www.toblerone.co.uk,True,button,accept all cookies,False,,,False
162.0,https://www.cartridgeworld.co.uk,True,button,accept all cookies,True,button,reject all,False
163.0,https://www.medicspot.co.uk,True,button,accept all,True,button,reject all,False
164.0,https://www.wheretogowithkids.co.uk,True,div,accept,False,,,False
165.0,https://www.techregister.co.uk,True,div,accept,False,,,False
166.0,https://www.find-escorts.co.uk,False,,,False,,,False
167.0,https://www.exoticdirect.co.uk,True,button,accept all,True,button,reject all,False
168.0,https://www.thebeck.co.uk,False,,,False,,,False
169.0,https://www.ruggable.co.uk,False,,,False,,,True
170.0,https://www.glamis-castle.co.uk,True,button,i understand,False,,,False
171.0,https://www.officemonster.co.uk,True,div,got it,False,,,False
172.0,https://www.voucherarea.co.uk,False,,,False,,,False
173.0,https://www.futurlab.co.uk,True,span,"okay, thank you",False,,,False
174.0,https://www.oxfordhomeschooling.co.uk,True,button,i accept,False,,,False
175.0,https://www.theinformationlab.co.uk,False,,,False,,,False
176.0,https://www.buildington.co.uk,False,,,False,,,False
177.0,https://www.coventry2021.co.uk,True,div,accept cookies,False,,,False
178.0,https://www.wantthatwedding.co.uk,True,button,consent,False,,,False
179.0,https://www.direct2florist.co.uk,True,a,got it,False,,,False
180.0,https://www.clubhubuk.co.uk,False,,,False,,,False
181.0,https://www.glasses2you.co.uk,True,div,i accept,False,,,False
182.0,https://www.completecareshop.co.uk,True,div,accept all cookies,False,,,False
183.0,https://www.adventureisland.co.uk,False,,,False,,,False
184.0,https://www.roombookingsystem.co.uk,False,,,False,,,False
